"","hospital","frequency","month","procedure","satis"
"735",5,4,5,1,4.31806802749634
"736",5,2,1,0,2.32585453987122
"737",5,1,1,0,3.04711532592773
"738",5,3,1,0,1.826824426651
"739",5,4,5,1,4.27199840545654
"740",5,2,5,1,3.4302613735199
"741",5,4,7,1,4.26142501831055
"742",5,1,5,1,4.137375831604
"743",5,2,7,1,2.34563159942627
"744",5,4,5,1,4.08012771606445
"745",5,2,1,0,2.44489550590515
"746",5,4,1,0,1.98466861248016
"747",5,4,1,0,3.08313798904419
"748",5,3,1,0,2.1849958896637
"749",5,3,1,0,2.90499448776245
"750",5,2,1,0,2.63853526115417
"751",5,1,5,1,3.22471857070923
"752",5,3,1,0,2.45358467102051
"753",5,4,5,1,3.94772529602051
"754",5,2,1,0,2.53361177444458
"755",5,3,5,1,4.41162967681885
"756",5,4,1,0,2.95479393005371
"757",5,4,5,1,4.78943920135498
"758",5,3,7,1,4.25919961929321
"759",5,4,1,0,3.86044073104858
"760",5,4,1,0,2.54237818717957
"761",5,4,1,0,2.72316551208496
"762",5,3,7,1,3.6417338848114
"763",5,4,4,1,2.83016562461853
"764",5,4,4,1,4.06350183486938
"765",5,4,4,1,3.63518500328064
"766",5,4,4,1,4.79122066497803
"767",5,4,7,1,4.54257869720459
"768",5,2,4,1,4.73213863372803
"769",5,4,2,0,3.48038792610168
"770",5,3,4,1,4.23277950286865
"771",5,3,2,0,3.07191824913025
"772",5,4,2,0,2.27762961387634
"773",5,2,4,1,3.21629786491394
"774",5,1,2,0,2.66012978553772
"775",5,3,4,1,3.73340511322021
"776",5,3,4,1,3.80981159210205
"777",5,4,7,1,4.00469017028809
"778",5,4,4,1,3.99584317207336
"779",5,4,4,1,3.80764222145081
"780",5,2,4,1,4.07005500793457
"781",5,4,2,0,2.79363894462585
"782",5,1,7,1,2.76715135574341
"783",5,3,4,1,3.62097978591919
"784",5,1,4,1,3.39013719558716
"785",5,2,4,1,4.1313328742981
"786",5,1,2,0,3.46232914924622
"787",5,2,4,1,2.86654829978943
"788",5,2,7,1,3.69091320037842
"789",5,2,2,0,2.5393488407135
"790",5,4,2,0,2.40345048904419
"791",5,4,2,0,3.35889005661011
"792",5,4,4,1,4.60315465927124
"793",5,4,4,1,4.25838232040405
"794",5,2,4,1,3.64349317550659
"795",5,4,1,0,3.90675020217896
"796",5,2,2,0,2.68371868133545
"797",5,2,2,0,3.22951793670654
"798",5,1,4,1,3.3337733745575
"799",5,1,2,0,3.60638689994812
"800",5,3,2,0,3.09033298492432
"801",5,2,7,1,3.19857168197632
"802",5,4,7,1,4.21597480773926
"803",5,4,4,1,3.59416270256042
"804",5,2,2,0,2.23733997344971
"805",5,4,7,1,5.30972051620483
"806",5,4,2,0,3.63823127746582
"807",5,4,2,0,3.34624576568604
"808",5,1,4,1,3.40110445022583
"809",5,3,2,0,3.10202527046204
"810",5,3,2,0,3.01035928726196
"811",5,4,4,1,4.44822263717651
"812",5,3,4,1,4.74788904190063
"813",5,2,2,0,3.40978240966797
"814",5,4,4,1,5.46071481704712
"815",5,3,2,0,2.41129946708679
"816",5,2,2,0,3.8159384727478
"817",5,4,2,0,2.58427047729492
"818",5,4,2,0,3.29879188537598
"819",5,4,2,0,3.04124522209167
"820",5,4,2,0,2.5901460647583
"821",5,4,3,0,2.55687761306763
"822",5,4,3,0,3.23257398605347
"823",5,4,3,0,2.20113348960876
"824",5,4,6,1,4.7969913482666
"825",5,4,3,0,3.12185788154602
"826",5,4,6,1,4.23294353485107
"827",5,2,3,0,5.01635837554932
"828",5,3,3,0,2.87485313415527
"829",5,2,3,0,2.11873936653137
"830",5,4,3,0,3.3587658405304
"831",5,3,3,0,2.15220236778259
"832",5,3,3,0,2.67459487915039
"833",5,3,3,0,2.3292453289032
"834",5,4,3,0,2.32825660705566
"835",5,4,3,0,3.33986139297485
"836",5,4,3,0,3.26191377639771
"837",5,1,3,0,2.39349579811096
"838",5,2,3,0,3.18284296989441
"839",5,2,7,1,2.90882873535156
"840",5,2,7,1,2.40001702308655
"841",5,4,3,0,3.0738480091095
"842",5,1,7,1,4.34191656112671
"843",5,3,7,1,4.37753582000732
"844",5,3,3,0,3.48675560951233
"845",5,1,3,0,3.27962970733643
"846",5,2,3,0,3.00449180603027
"847",5,2,3,0,4.09838914871216
"848",5,4,3,0,3.11991548538208
"849",5,2,3,0,2.1940336227417
"850",5,4,3,0,3.10923385620117
"851",5,1,3,0,4.12898302078247
"852",5,4,6,1,4.51744699478149
"853",5,3,1,0,3.10450005531311
"854",5,4,1,0,3.24134516716003
"855",5,4,7,1,4.35462760925293
"856",5,4,6,1,4.22648811340332
"857",5,1,1,0,3.27500605583191
"858",5,2,6,1,4.18808221817017
"859",5,3,6,1,3.33610439300537
"860",5,2,6,1,3.93168711662292
"861",5,3,6,1,4.67070341110229
"862",5,3,6,1,4.40183925628662
"863",5,4,1,0,2.73662543296814
"864",5,4,6,1,5.36685562133789
"865",5,4,6,1,4.57030057907104
"866",5,2,6,1,3.42830896377563
"867",5,1,1,0,2.6657452583313
"868",5,2,1,0,2.74742841720581
"869",5,4,1,0,3.34355926513672
"870",5,4,1,0,2.32407975196838
"871",5,3,7,1,4.14942359924316
"872",5,3,6,1,4.20770072937012
"873",5,1,6,1,4.20563983917236
"874",5,2,6,1,2.50276303291321
"875",5,4,7,1,4.13131999969482
"876",5,2,6,1,4.18248224258423
"877",5,2,1,0,3.14915132522583
"878",5,2,1,0,3.44122314453125
"879",5,1,1,0,3.60383605957031
"880",5,3,1,0,2.33871865272522
"881",5,4,7,1,4.26021099090576
"882",5,4,6,1,4.6012282371521
"883",5,4,6,1,4.47679615020752
"884",5,2,6,1,3.62612533569336
"885",5,4,7,1,4.27058458328247
"886",5,1,6,1,4.81468439102173
"887",5,4,7,1,4.06030416488647
"888",5,2,1,0,2.53499054908752
"889",5,4,6,1,3.36134052276611
"890",5,4,1,0,3.40828132629395
"891",5,1,7,1,3.18564629554749
"892",5,4,1,0,2.39341855049133
"893",5,3,1,0,2.37402725219727
"894",5,3,1,0,3.34998250007629
"895",5,2,1,0,3.1664605140686
"896",5,3,1,0,3.05197906494141
"897",5,2,1,0,3.72033834457397
"898",5,1,6,1,3.26912569999695
"899",5,4,6,1,4.14992761611938
"900",5,4,1,0,3.5146427154541
"901",5,3,6,1,4.23483657836914
"902",5,4,6,1,4.34347009658813
"903",5,4,1,0,3.1304771900177
"904",5,4,1,0,2.42372417449951
"905",6,2,5,1,3.52507495880127
"906",6,3,4,1,5.79152965545654
"907",6,4,4,1,3.55127596855164
"908",6,4,6,1,6.37983703613281
"909",6,2,4,1,4.46771001815796
"910",6,4,7,1,5.22670793533325
"911",6,4,7,1,3.27807641029358
"912",6,1,2,0,3.11156439781189
"913",6,4,1,0,3.28941893577576
"914",6,4,2,0,3.84308624267578
"915",6,4,6,1,5.74977588653564
"916",6,4,7,1,5.23484039306641
"917",6,1,3,0,2.62680578231812
"918",6,2,1,0,4.33584833145142
"919",6,1,1,0,3.60224962234497
"920",6,4,2,0,3.39329671859741
"921",6,1,1,0,1.93011879920959
"922",6,2,5,1,3.47064661979675
"923",6,4,7,1,4.80516624450684
"924",6,4,5,1,3.46390414237976
"925",6,4,1,0,2.82945322990417
"926",6,4,6,1,3.89261937141418
"927",6,1,5,1,3.48838949203491
"928",6,2,7,1,3.66088390350342
"929",6,2,5,1,4.83175182342529
"930",6,1,5,1,3.63242125511169
"931",6,1,5,1,3.14164400100708
"932",6,4,2,0,2.51921105384827
"933",6,4,5,1,6.14185476303101
"934",6,4,5,1,5.19450283050537
"935",6,2,6,1,2.94274616241455
"936",6,3,5,1,5.72411394119263
"937",6,4,4,1,5.15595865249634
"938",6,3,4,1,4.2845401763916
"939",6,1,1,0,3.47781491279602
"940",6,1,7,1,4.05182123184204
"941",6,1,1,0,2.16171193122864
"942",6,2,7,1,3.66970777511597
"943",6,4,7,1,5.15294504165649
"944",6,4,5,1,5.37547874450684
"945",6,4,6,1,4.92734098434448
"946",6,1,1,0,2.95463037490845
"947",6,3,2,0,2.7825448513031
"948",6,2,1,0,3.18231821060181
"949",6,3,6,1,4.15798044204712
"950",6,1,7,1,4.05339956283569
"951",6,2,1,0,3.73703455924988
"952",6,4,2,0,5.08466291427612
"953",6,4,4,1,4.57334184646606
"954",6,4,1,0,3.57852172851562
"955",6,3,7,1,5.38305282592773
"956",6,1,7,1,3.74609780311584
"957",6,1,1,0,2.75446963310242
"958",6,4,1,0,3.39611339569092
"959",6,1,6,1,1.96294617652893
"960",6,2,1,0,4.29418277740479
"961",6,4,4,1,5.40268182754517
"962",6,1,5,1,3.91064381599426
"963",6,3,1,0,4.49634647369385
"964",6,4,5,1,4.63981246948242
"965",6,4,1,0,2.65587091445923
"966",6,2,1,0,3.97841095924377
"967",6,4,6,1,3.95587229728699
"968",6,1,6,1,4.11675882339478
"969",6,4,4,1,4.64273595809937
"970",6,1,4,1,4.81498670578003
"971",6,2,2,0,2.24342513084412
"972",6,4,1,0,3.51623010635376
"973",6,2,1,0,3.08314204216003
"974",6,1,1,0,4.02314376831055
"975",6,4,7,1,4.34666395187378
"976",6,4,5,1,5.05755472183228
"977",6,4,6,1,5.24565935134888
"978",6,3,1,0,4.06073665618896
"979",6,3,2,0,3.77059054374695
"980",6,1,6,1,3.60776448249817
"981",6,4,4,1,6.10656070709229
"982",6,4,2,0,3.40751624107361
"983",6,1,2,0,4.9493727684021
"984",6,1,7,1,3.55435395240784
"985",6,2,1,0,4.14456272125244
"986",6,4,5,1,4.7049765586853
"987",6,2,6,1,3.51786375045776
"988",6,2,2,0,3.57769584655762
"989",6,4,6,1,4.69086265563965
"990",6,3,4,1,5.77317905426025
"991",6,2,2,0,4.17641115188599
"992",6,1,6,1,3.66073703765869
"993",6,4,4,1,5.30828714370728
"994",6,4,4,1,5.22082281112671
"995",6,2,6,1,3.76946711540222
"996",6,1,4,1,3.55257320404053
"997",6,4,1,0,3.94888019561768
"998",6,1,4,1,4.12849760055542
"999",6,3,1,0,4.21426916122437
"1000",6,4,1,0,2.87701225280762
"1001",6,1,1,0,3.52031350135803
"1002",6,2,4,1,5.68040943145752
"1003",6,1,4,1,3.3085823059082
"1004",6,2,7,1,3.33589601516724
"1005",6,3,5,1,5.32972574234009
"1006",6,4,5,1,5.87112998962402
"1007",6,1,2,0,4.46394681930542
"1008",6,4,4,1,3.85798478126526
"1009",6,2,4,1,4.75753164291382
"1010",6,1,5,1,3.61392283439636
"1011",6,4,1,0,1.71163022518158
"1012",6,2,7,1,5.02704668045044
"1013",6,4,1,0,4.04674291610718
"1014",6,1,6,1,5.35581636428833
"1015",6,2,1,0,4.14271450042725
"1016",6,4,3,0,3.15406394004822
"1017",6,1,2,0,3.77506136894226
"1018",6,1,7,1,4.38599681854248
"1019",6,1,3,0,3.77368497848511
"1020",6,2,1,0,4.62973022460938
"1021",6,4,1,0,3.99403071403503
"1022",6,4,2,0,3.33583331108093
"1023",6,3,7,1,4.68145751953125
"1024",6,4,1,0,4.60248279571533
"1025",6,4,2,0,3.14170598983765
"1026",6,4,7,1,5.34146356582642
"1027",6,2,6,1,5.65367746353149
"1028",6,2,7,1,4.9045295715332
"1029",6,2,5,1,3.22853922843933
"1030",6,1,3,0,3.95431113243103
"1031",6,2,1,0,3.52135467529297
"1032",6,4,1,0,2.85589790344238
"1033",6,2,3,0,3.31299734115601
"1034",6,4,3,0,2.26068758964539
"1035",6,1,1,0,2.52845335006714
"1036",6,4,7,1,5.99205207824707
"1037",6,4,6,1,3.7375864982605
"1038",6,3,5,1,5.0957818031311
"1039",6,1,1,0,3.4885139465332
"1040",6,3,1,0,4.16350364685059
"1041",6,1,6,1,2.62191009521484
"1042",6,1,3,0,2.09559369087219
"1043",6,2,3,0,4.96641159057617
"1044",6,4,5,1,3.42235636711121
"1045",6,1,7,1,2.91494822502136
"1046",6,2,3,0,4.06446933746338
"1047",6,1,3,0,4.06955814361572
"1048",6,1,3,0,3.58499360084534
"1049",6,4,1,0,4.87873649597168
"1050",6,2,3,0,3.49991893768311
"1051",6,4,3,0,4.13184070587158
"1052",6,4,3,0,4.80961084365845
"1053",6,4,6,1,5.23596906661987
"1054",6,1,1,0,3.75998950004578
"1055",6,4,5,1,4.78603458404541
"1056",6,4,1,0,3.2355625629425
"1057",6,1,5,1,3.66838574409485
"1058",6,4,7,1,3.95080971717834
"1059",6,3,3,0,4.08013343811035
"1060",6,4,3,0,4.18050193786621
"1061",6,4,3,0,4.45459651947021
"1062",6,1,3,0,3.1446316242218
"1063",6,4,3,0,3.38615584373474
"1064",6,1,4,1,5.13408708572388
"1065",6,3,6,1,5.24994373321533
"1066",6,4,3,0,2.99847149848938
"1067",6,3,2,0,4.71015739440918
"1068",6,3,1,0,4.32757186889648
"1069",6,4,2,0,4.29751586914062
"1070",6,4,2,0,3.80749225616455
"1071",6,1,7,1,4.07984352111816
"1072",6,1,1,0,3.37130403518677
"1073",6,1,2,0,3.59834337234497
"1074",6,4,1,0,3.98884344100952
"1075",6,1,2,0,3.71072840690613
"1076",6,1,4,1,4.30623054504395
"1077",6,2,4,1,5.79419469833374
"1078",6,4,7,1,4.92272233963013
"1079",6,2,2,0,4.89031600952148
"1080",6,1,2,0,2.31990218162537
"1081",6,2,4,1,5.29593992233276
"1082",6,3,7,1,5.37480878829956
"1083",6,4,2,0,2.86471033096313
"1084",6,2,2,0,3.66109919548035
"1085",6,1,4,1,2.85955691337585
"1086",6,4,4,1,4.30114269256592
"1087",6,4,6,1,5.02854776382446
"1088",6,1,1,0,3.55557703971863
"1089",6,2,3,0,3.15660166740417
"1090",6,4,1,0,3.74464464187622
"1091",6,4,1,0,3.69123530387878
"1092",6,3,6,1,5.29446935653687
"1093",6,3,1,0,3.15572333335876
"1094",6,1,1,0,3.69002938270569
"1095",6,2,6,1,4.54130601882935
"1096",6,1,5,1,4.50319623947144
"1097",6,3,3,0,3.58165788650513
"1098",6,1,6,1,4.17636823654175
"1099",6,4,3,0,4.14539861679077
"1100",6,3,3,0,3.29345107078552
"1101",6,4,1,0,2.68390130996704
"1102",6,4,3,0,2.77988982200623
"1103",6,2,5,1,4.31854820251465
"1104",6,4,1,0,4.8054084777832
"1105",7,3,1,0,7.75163078308105
"1106",7,1,1,0,3.74335527420044
"1107",7,1,4,1,5.93370866775513
"1108",7,1,2,0,3.87829160690308
"1109",7,2,1,0,4.54724884033203
"1110",7,2,6,1,6.11087274551392
"1111",7,3,5,1,4.75679302215576
"1112",7,2,1,0,3.18370342254639
"1113",7,1,3,0,5.60782814025879
"1114",7,4,5,1,4.81660032272339
"1115",7,1,6,1,3.37959623336792
"1116",7,3,1,0,6.86076831817627
"1117",7,3,6,1,7.33553600311279
"1118",7,4,2,0,3.83920240402222
"1119",7,1,1,0,5.44540357589722
"1120",7,2,7,1,6.89872789382935
"1121",7,3,6,1,9.34358596801758
"1122",7,3,4,1,6.01249742507935
"1123",7,2,5,1,5.00552225112915
"1124",7,3,6,1,6.08774614334106
"1125",7,3,5,1,5.33175992965698
"1126",7,2,4,1,6.24038982391357
"1127",7,2,6,1,5.4084210395813
"1128",7,4,1,0,4.82545471191406
"1129",7,3,1,0,5.33566236495972
"1130",7,3,6,1,6.81873655319214
"1131",7,2,2,0,4.52776098251343
"1132",7,3,3,0,4.05999135971069
"1133",7,1,4,1,4.17043590545654
"1134",7,2,7,1,4.41737699508667
"1135",7,1,3,0,3.15490651130676
"1136",7,1,7,1,4.36343050003052
"1137",7,1,5,1,5.5235481262207
"1138",7,2,3,0,4.76345682144165
"1139",7,2,2,0,4.5308952331543
"1140",7,2,6,1,5.45070362091064
"1141",7,2,3,0,5.3008508682251
"1142",7,3,3,0,5.42558908462524
"1143",7,4,7,1,5.7587103843689
"1144",7,4,5,1,5.88532447814941
"1145",7,4,1,0,4.04974174499512
"1146",7,4,1,0,4.29092741012573
"1147",7,3,1,0,4.54275178909302
"1148",7,2,3,0,5.54464340209961
"1149",7,3,5,1,5.8216233253479
"1150",7,4,1,0,5.14667415618896
"1151",7,1,5,1,4.08450984954834
"1152",7,1,2,0,5.72740936279297
"1153",7,3,1,0,3.8561840057373
"1154",7,2,3,0,2.36334538459778
"1155",7,1,1,0,2.39906573295593
"1156",7,1,6,1,4.54856204986572
"1157",7,2,1,0,6.34784555435181
"1158",7,1,1,0,4.06828498840332
"1159",7,4,1,0,4.71126174926758
"1160",7,1,3,0,4.68573474884033
"1161",7,1,1,0,2.92913842201233
"1162",7,3,4,1,4.08023500442505
"1163",7,1,5,1,5.27945756912231
"1164",7,2,6,1,6.05932283401489
"1165",7,3,6,1,4.97601127624512
"1166",7,4,7,1,6.27694654464722
"1167",7,4,2,0,5.01657152175903
"1168",7,3,1,0,5.38149976730347
"1169",7,2,3,0,4.31082534790039
"1170",7,2,2,0,5.06493997573853
"1171",7,3,3,0,3.34452486038208
"1172",7,2,1,0,4.49469804763794
"1173",7,2,6,1,3.69601202011108
"1174",7,1,3,0,4.22418546676636
"1175",7,3,1,0,4.72136354446411
"1176",7,3,7,1,5.9964394569397
"1177",7,1,1,0,4.38771438598633
"1178",7,3,7,1,5.9234185218811
"1179",7,3,1,0,3.13271260261536
"1180",7,2,1,0,5.368567943573
"1181",7,1,7,1,4.54087352752686
"1182",7,4,3,0,5.08480405807495
"1183",7,2,5,1,5.62506675720215
"1184",7,4,3,0,5.63372945785522
"1185",7,3,4,1,9.7128849029541
"1186",7,4,4,1,4.57843446731567
"1187",7,1,1,0,5.74714756011963
"1188",7,4,6,1,4.93914556503296
"1189",7,3,2,0,6.60439968109131
"1190",7,4,5,1,6.32228374481201
"1191",7,2,4,1,5.19681310653687
"1192",7,4,5,1,4.36835098266602
"1193",7,3,3,0,5.56426000595093
"1194",7,2,3,0,3.44259071350098
"1195",7,3,1,0,4.30598592758179
"1196",7,1,5,1,4.52769756317139
"1197",7,1,7,1,6.00756168365479
"1198",7,2,7,1,5.42428016662598
"1199",7,4,4,1,6.67885303497314
"1200",7,1,6,1,5.91968059539795
"1201",7,3,3,0,4.87051486968994
"1202",7,3,2,0,4.88159799575806
"1203",7,3,2,0,3.79076457023621
"1204",7,1,6,1,5.91869068145752
"1205",7,3,5,1,5.47516441345215
"1206",7,1,1,0,2.89854884147644
"1207",7,3,7,1,6.7147421836853
"1208",7,2,5,1,5.84634399414062
"1209",7,3,5,1,5.30886650085449
"1210",7,1,1,0,5.68796396255493
"1211",7,4,1,0,3.25941038131714
"1212",7,4,3,0,4.36460304260254
"1213",7,2,3,0,4.26982498168945
"1214",7,3,7,1,5.25626564025879
"1215",7,3,1,0,3.79117608070374
"1216",7,3,4,1,5.80935096740723
"1217",7,3,6,1,5.97633361816406
"1218",7,3,1,0,5.54237270355225
"1219",7,2,4,1,4.05102300643921
"1220",7,2,1,0,4.82760143280029
"1221",7,4,7,1,6.71802711486816
"1222",7,1,4,1,6.6763162612915
"1223",7,1,3,0,4.48625040054321
"1224",7,1,3,0,5.2639045715332
"1225",7,3,7,1,5.34281873703003
"1226",7,4,6,1,6.13701677322388
"1227",7,2,7,1,5.10213279724121
"1228",7,3,4,1,5.75922822952271
"1229",7,1,2,0,4.0588526725769
"1230",7,3,1,0,5.47723913192749
"1231",7,4,1,0,4.54983472824097
"1232",7,2,4,1,5.12974119186401
"1233",7,3,2,0,5.44992828369141
"1234",7,3,1,0,3.79348754882812
"1235",7,4,6,1,4.89752435684204
"1236",7,4,1,0,3.96160435676575
"1237",7,1,1,0,4.04732179641724
"1238",7,1,2,0,5.7316198348999
"1239",7,2,1,0,4.39550542831421
"1240",7,4,2,0,4.65267992019653
"1241",7,4,7,1,4.94195890426636
"1242",7,3,5,1,6.72575712203979
"1243",7,1,4,1,2.48702907562256
"1244",7,4,1,0,4.93184614181519
"1245",7,1,6,1,6.16992807388306
"1246",7,1,7,1,4.20299053192139
"1247",7,2,2,0,6.02146625518799
"1248",7,1,1,0,4.93382930755615
"1249",7,3,2,0,4.65757322311401
"1250",7,2,1,0,6.11576461791992
"1251",7,4,2,0,3.02959394454956
"1252",7,4,4,1,5.41400718688965
"1253",7,2,5,1,6.52983427047729
"1254",7,2,6,1,4.25712823867798
"1255",7,2,1,0,3.40920543670654
"1256",7,3,1,0,4.2603120803833
"1257",7,2,4,1,5.38278722763062
"1258",7,2,4,1,4.59603309631348
"1259",7,4,6,1,6.59660148620605
"1260",7,1,6,1,4.03410720825195
"1261",7,1,6,1,5.62825489044189
"1262",7,4,6,1,5.63870334625244
"1263",7,1,7,1,5.30888891220093
"1264",7,4,5,1,6.39763879776001
"1265",7,3,3,0,4.29502010345459
"1266",7,2,7,1,4.65402889251709
"1267",7,2,1,0,4.45978546142578
"1268",7,1,4,1,3.77099204063416
"1269",7,2,5,1,3.18478393554688
"1270",7,2,7,1,3.6321861743927
"1271",7,2,5,1,4.90509748458862
"1272",7,1,4,1,5.18054962158203
"1273",7,1,5,1,5.24772167205811
"1274",7,1,2,0,4.23478841781616
"1275",7,2,1,0,3.89557981491089
"1276",7,4,3,0,3.97933053970337
"1277",7,2,1,0,2.85299587249756
"1278",7,3,1,0,4.97972583770752
"1279",7,1,1,0,4.74398422241211
"1280",7,3,5,1,9.5486011505127
"1281",7,2,5,1,4.71172285079956
"1282",7,2,5,1,4.1145806312561
"1283",7,2,3,0,5.59938192367554
"1284",7,3,6,1,5.47441053390503
"1285",7,1,2,0,3.64915585517883
"1286",7,1,6,1,4.22085666656494
"1287",7,2,1,0,4.21037864685059
"1288",7,1,3,0,4.05676603317261
"1289",7,3,6,1,5.6506233215332
"1290",7,2,2,0,5.73972797393799
"1291",7,1,7,1,6.53016948699951
"1292",7,2,2,0,3.98517227172852
"1293",7,3,4,1,6.88684415817261
"1294",7,3,7,1,7.23523998260498
"1295",7,3,2,0,4.02308988571167
"1296",7,1,7,1,3.32765865325928
"1297",7,1,1,0,3.45873475074768
"1298",7,1,2,0,2.03730034828186
"1299",7,3,3,0,4.42018032073975
"1300",7,2,1,0,5.10841655731201
"1301",7,2,4,1,6.03292226791382
"1302",7,1,4,1,4.90864229202271
"1303",7,3,2,0,4.05649566650391
"1304",7,2,7,1,5.18622732162476
"1305",7,2,4,1,3.6998119354248
"1306",7,1,1,0,5.63344049453735
"1307",7,4,3,0,4.31564855575562
"1308",7,1,5,1,3.19591641426086
"1309",7,1,1,0,3.71144962310791
"1310",7,2,2,0,5.45136737823486
"1311",7,4,2,0,4.38034534454346
"1312",7,2,7,1,3.78214192390442
"1313",7,1,3,0,2.81508684158325
"1314",7,2,1,0,5.60697078704834
"1315",7,3,4,1,5.43058633804321
"1316",7,4,4,1,6.14917087554932
"1317",7,3,4,1,6.80820465087891
"1318",7,2,6,1,5.28166580200195
"1319",7,3,3,0,8.44459342956543
"1320",7,1,2,0,2.62368679046631
"1321",7,1,5,1,5.89158868789673
"1322",7,1,5,1,4.50492572784424
"1323",7,1,4,1,4.81104469299316
"1324",7,4,4,1,5.27873468399048
"1325",7,3,2,0,5.65659618377686
"1326",7,1,1,0,4.64810991287231
"1327",7,3,7,1,9.41557312011719
"1328",7,3,7,1,5.37407445907593
"1329",7,2,2,0,3.10583257675171
"1330",7,3,5,1,6.25967597961426
"1331",7,4,7,1,4.83492040634155
"1332",7,1,7,1,4.89123439788818
"1333",7,3,1,0,4.6537504196167
"1334",7,2,1,0,5.4652156829834
"1335",7,4,1,0,4.20927095413208
"1336",7,2,6,1,4.29620695114136
"1337",8,4,4,1,4.69102430343628
"1338",8,4,2,0,2.83453154563904
"1339",8,2,1,0,4.32621240615845
"1340",8,1,1,0,3.44582414627075
"1341",8,2,6,1,4.06187915802002
"1342",8,2,1,0,2.98495960235596
"1343",8,2,1,0,3.52995657920837
"1344",8,4,6,1,5.02811622619629
"1345",8,4,4,1,4.77155208587646
"1346",8,1,4,1,3.82616806030273
"1347",8,1,3,0,3.78410458564758
"1348",8,3,1,0,2.77224445343018
"1349",8,1,7,1,4.71092319488525
"1350",8,2,6,1,3.24277973175049
"1351",8,1,1,0,3.93775987625122
"1352",8,3,6,1,3.4410297870636
"1353",8,1,4,1,4.42577266693115
"1354",8,1,4,1,5.03484535217285
"1355",8,2,2,0,3.37484097480774
"1356",8,2,2,0,4.24309492111206
"1357",8,1,4,1,4.2659764289856
"1358",8,2,3,0,3.45199584960938
"1359",8,1,5,1,4.70045471191406
"1360",8,3,2,0,3.71406841278076
"1361",8,2,2,0,2.58542561531067
"1362",8,4,6,1,4.37279224395752
"1363",8,1,5,1,3.93103766441345
"1364",8,4,4,1,4.2637414932251
"1365",8,1,2,0,2.71538901329041
"1366",8,3,2,0,3.1304349899292
"1367",8,4,1,0,1.90399551391602
"1368",8,2,4,1,3.39545965194702
"1369",8,4,2,0,3.16845178604126
"1370",8,4,1,0,3.17773818969727
"1371",8,2,1,0,3.38951754570007
"1372",8,2,1,0,4.00332641601562
"1373",8,2,1,0,2.88459539413452
"1374",8,2,2,0,3.29696273803711
"1375",8,1,4,1,4.02294111251831
"1376",8,1,4,1,3.74383211135864
"1377",8,1,1,0,3.25882577896118
"1378",8,2,2,0,3.07827830314636
"1379",8,1,7,1,3.96286845207214
"1380",8,4,5,1,4.53169775009155
"1381",8,4,5,1,3.34610557556152
"1382",8,1,7,1,3.96037292480469
"1383",8,1,6,1,3.49750804901123
"1384",8,1,5,1,4.06943225860596
"1385",8,1,3,0,3.26662111282349
"1386",8,2,1,0,3.31845784187317
"1387",8,4,7,1,4.71479368209839
"1388",8,2,4,1,2.60296773910522
"1389",8,4,1,0,3.23201274871826
"1390",8,1,4,1,2.48569107055664
"1391",8,2,1,0,3.76698446273804
"1392",8,2,4,1,3.90753412246704
"1393",8,1,2,0,2.20022583007812
"1394",8,1,1,0,3.44956398010254
"1395",8,2,6,1,4.0967116355896
"1396",8,1,1,0,4.50804376602173
"1397",8,1,7,1,3.5872220993042
"1398",8,2,6,1,3.36591506004333
"1399",8,4,1,0,3.29074645042419
"1400",8,3,6,1,4.26707077026367
